"doi";"PMID";"section";"ITC num";"Ind studies num";"questions";"answer"
"10.3111/13696998.2013.768530";"23339434";"methodology";"1";"";"Treatment name 2";"etanercept"
"10.3111/13696998.2013.768530";"23339434";"methodology";"1";"";"Study 'number(s)' for treatment 2";"2"
"10.3111/13696998.2013.768530";"23339434";"methodology";"1";"";"Type of population-adjusted indirect comparisons performed";"MAIC"
"10.3111/13696998.2013.768530";"23339434";"methodology";"1";"";"Anchored comparison?";"Yes"
"10.3111/13696998.2013.768530";"23339434";"methodology";"1";"";"Form of the indirect comparison";"Simple (ie treatments effects extracted from two studies)"
"10.3111/13696998.2013.768530";"23339434";"methodology";"1";"";"Definition of a single primary outcome for the indirect comparison";"No primary outcome defined, or multiple primary outcomes without any clear distinction between them"
"10.3111/13696998.2013.768530";"23339434";"methodology";"1";"";"Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)";"week 12 acr70"
"10.3111/13696998.2013.768530";"23339434";"methodology";"1";"";"Primary outcome: variable type";"Binary (eg rates)"
"10.3111/13696998.2013.768530";"23339434";"methodology";"1";"";"Justification for selecting variables to be included in the adjustment model (in the main text)";"Nothing mentioned, not reported"
"10.3111/13696998.2013.768530";"23339434";"methodology";"1";"";"Inclusion of prognostic factors in the adjustment/matching model";"No discussion (in the main text) of the status of prognostic factors of the variables"
"10.3111/13696998.2013.768530";"23339434";"methodology";"1";"";"Inclusion of treatment-effect modifiers in the adjustment/matching model";"No discussion (in the main text) of the status of treatment-effect modifiers of the variables"
"10.3111/13696998.2013.768530";"23339434";"methodology";"1";"";"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)";"No"
"10.3111/13696998.2013.768530";"23339434";"methodology";"1";"";"Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)";"No"
"10.3111/13696998.2013.768530";"23339434";"methodology";"2";"";"Treatment name 1";"adalimumab"
"10.3111/13696998.2013.768530";"23339434";"methodology";"2";"";"Study 'number(s)' for treatment 1";"1"
"10.3111/13696998.2013.768530";"23339434";"methodology";"2";"";"Treatment name 2";"infliximab"
"10.3111/13696998.2013.768530";"23339434";"methodology";"2";"";"Study 'number(s)' for treatment 2";"3"
"10.3111/13696998.2013.768530";"23339434";"methodology";"2";"";"Type of population-adjusted indirect comparisons performed";"MAIC"
"10.3111/13696998.2013.768530";"23339434";"methodology";"2";"";"Anchored comparison?";"Yes"
"10.3111/13696998.2013.768530";"23339434";"methodology";"2";"";"Form of the indirect comparison";"Simple (ie treatments effects extracted from two studies)"
"10.3111/13696998.2013.768530";"23339434";"methodology";"2";"";"Definition of a single primary outcome for the indirect comparison";"No primary outcome defined, or multiple primary outcomes without any clear distinction between them"
"10.3111/13696998.2013.768530";"23339434";"methodology";"2";"";"Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)";"week 14 acr70"
"10.3111/13696998.2013.768530";"23339434";"methodology";"2";"";"Primary outcome: variable type";"Binary (eg rates)"
"10.3111/13696998.2013.768530";"23339434";"methodology";"2";"";"Justification for selecting variables to be included in the adjustment model (in the main text)";"Nothing mentioned, not reported"
"10.3111/13696998.2013.768530";"23339434";"methodology";"2";"";"Inclusion of prognostic factors in the adjustment/matching model";"No discussion (in the main text) of the status of prognostic factors of the variables"
"10.3111/13696998.2013.768530";"23339434";"methodology";"2";"";"Inclusion of treatment-effect modifiers in the adjustment/matching model";"No discussion (in the main text) of the status of treatment-effect modifiers of the variables"
"10.3111/13696998.2013.768530";"23339434";"methodology";"2";"";"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)";"No"
"10.3111/13696998.2013.768530";"23339434";"methodology";"2";"";"Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)";"No"
"10.3111/13696998.2013.768530";"23339434";"results";"1";"";"Sample size of the population of interest in the non IPD treatment arm";"101"
"10.3111/13696998.2013.768530";"23339434";"results";"1";"";"If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm";"104"
"10.3111/13696998.2013.768530";"23339434";"results";"1";"";"Initial sample size of the population of interest in the IPD treatment arm";"142"
"10.3111/13696998.2013.768530";"23339434";"results";"1";"";"If anchored comparison, initial sample size of the population of interest in the IPD anchor arm";"154"
"10.3111/13696998.2013.768530";"23339434";"results";"1";"";"Reporting of a weights' distribution evaluation (MAIC)";"Not mentioned"
"10.3111/13696998.2013.768530";"23339434";"results";"1";"";"Reporting of the list of the covariates adjusted for/matched on";"Yes"
"10.3111/13696998.2013.768530";"23339434";"results";"1";"";"Number of covariates adjusted for/matched on";"12"
"10.3111/13696998.2013.768530";"23339434";"results";"1";"";"Covariates adjusted for/matched on in the indirect comparison";"Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Past treatments for the disease of interest"
"10.3111/13696998.2013.768530";"23339434";"results";"1";"";"Primary outcome: treatment effect contrast";"Means difference"
"10.3111/13696998.2013.768530";"23339434";"results";"1";"";"Direction of the treatment effect contrast: IPD treatment is:";"Numerator if ratio, or left side if difference"
"10.3111/13696998.2013.768530";"23339434";"results";"1";"";"Primary outcome: adjusted treatment effect";"18.9"
"10.3111/13696998.2013.768530";"23339434";"results";"1";"";"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"0.034"
"10.3111/13696998.2013.768530";"23339434";"results";"2";"";"Sample size of the population of interest in the non IPD treatment arm";"100"
"10.3111/13696998.2013.768530";"23339434";"results";"2";"";"If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm";"100"
"10.3111/13696998.2013.768530";"23339434";"results";"2";"";"Initial sample size of the population of interest in the IPD treatment arm";"108"
"10.3111/13696998.2013.768530";"23339434";"results";"2";"";"If anchored comparison, initial sample size of the population of interest in the IPD anchor arm";"126"
"10.3111/13696998.2013.768530";"23339434";"results";"2";"";"Reporting of a weights' distribution evaluation (MAIC)";"Not mentioned"
"10.3111/13696998.2013.768530";"23339434";"results";"2";"";"Reporting of the list of the covariates adjusted for/matched on";"Yes"
"10.3111/13696998.2013.768530";"23339434";"results";"2";"";"Number of covariates adjusted for/matched on";"18"
"10.3111/13696998.2013.768530";"23339434";"results";"2";"";"Covariates adjusted for/matched on in the indirect comparison";"Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...)"
"10.3111/13696998.2013.768530";"23339434";"results";"2";"";"Primary outcome: treatment effect contrast";"Means difference"
"10.3111/13696998.2013.768530";"23339434";"results";"2";"";"Direction of the treatment effect contrast: IPD treatment is:";"Numerator if ratio, or left side if difference"
"10.3111/13696998.2013.768530";"23339434";"results";"2";"";"Primary outcome: adjusted treatment effect";"18.9"
"10.3111/13696998.2013.768530";"23339434";"results";"2";"";"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"0.034"
"10.3390/biom11060780";"34067288";"general_information";"";"";"Medical Condition of Interest Name";"metastatic pancreatic cancer"
"10.3390/biom11060780";"34067288";"general_information";"";"";"Countries of first author affiliations";"italy"
"10.3390/biom11060780";"34067288";"general_information";"";"";"Countries of last author affiliations";"italy"
"10.3390/biom11060780";"34067288";"general_information";"";"";"Positions of study investigators (for any authors of the article, any that applies)";"Academic"
"10.3390/biom11060780";"34067288";"general_information";"";"";"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company";"Not mentioned"
"10.3390/biom11060780";"34067288";"general_information";"";"";"Mentioned sources of funding";"None mentioned"
"10.3390/biom11060780";"34067288";"general_information";"";"";"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article";"None"
"10.3390/biom11060780";"34067288";"general_information";"";"";"Mention of a systematic review to find the studies to compare treatments of interest";"No"
"10.3390/biom11060780";"34067288";"study_information";"";"1";"Patient-level data used";"Yes"
"10.3390/biom11060780";"34067288";"study_information";"";"1";"Clinical Trial";"No"
"10.3390/biom11060780";"34067288";"study_information";"";"1";"Data source name (only if observational study or clinical trial without NCT)";"local retrospective cohort from ehr"
"10.3390/biom11060780";"34067288";"study_information";"";"1";"Country where the clinical trial/observational study was conducted (international if more than one)";"italy"
"10.3390/biom11060780";"34067288";"study_information";"";"2";"Patient-level data used";"No"
"10.3390/biom11060780";"34067288";"study_information";"";"2";"Clinical Trial";"Yes"
"10.3390/biom11060780";"34067288";"study_information";"";"2";"NCT (only for clinical trial registered on clinicaltrials.gov)";"NCT01804790"
"10.3390/biom11060780";"34067288";"study_information";"";"2";"Country where the clinical trial/observational study was conducted (international if more than one)";"france"
"10.3390/biom11060780";"34067288";"study_information";"";"2";"Phase of the clinical trial (clinical trial only)";"3"
"10.3390/biom11060780";"34067288";"study_information";"";"2";"Number of treatment arms (clinical trial only)";"2 or more"
"10.3390/biom11060780";"34067288";"methodology";"1";"";"Treatment name 1";"folfirinox"
"10.3390/biom11060780";"34067288";"methodology";"1";"";"Study 'number(s)' for treatment 1";"1"
"10.3390/biom11060780";"34067288";"methodology";"1";"";"Treatment name 2";"gemcitabine + nab-paclitaxel"
"10.3390/biom11060780";"34067288";"methodology";"1";"";"Study 'number(s)' for treatment 2";"2"
"10.3390/biom11060780";"34067288";"methodology";"1";"";"Type of population-adjusted indirect comparisons performed";"MAIC"
"10.3390/biom11060780";"34067288";"methodology";"1";"";"Anchored comparison?";"No"
"10.3390/biom11060780";"34067288";"methodology";"1";"";"Form of the indirect comparison";"Simple (ie treatments effects extracted from two studies)"
"10.3390/biom11060780";"34067288";"methodology";"1";"";"Definition of a single primary outcome for the indirect comparison";"No primary outcome defined, or multiple primary outcomes without any clear distinction between them"
"10.3390/biom11060780";"34067288";"methodology";"1";"";"Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)";"overall survival"
"10.3390/biom11060780";"34067288";"methodology";"1";"";"Primary outcome: variable type";"Time-to-event"
"10.3390/biom11060780";"34067288";"methodology";"1";"";"Justification for selecting variables to be included in the adjustment model (in the main text)";"Nothing mentioned, not reported
"
"10.3390/biom11060780";"34067288";"methodology";"1";"";"Inclusion of prognostic factors in the adjustment/matching model";"No discussion (in the main text) of the status of prognostic factors of the variables"
