doi	section	n_itc	study_number	questions	answer
10.2217/cer-2020-0069	results	5	NA	num_pval	NA
10.2217/cer-2020-0069	results	5	NA	ci_cutoff	1
10.2217/cer-2020-0069	results	5	NA	significant	TRUE
10.2217/cer-2020-0069	study_information	NA	1	Patient-level data used	Yes
10.2217/cer-2020-0069	study_information	NA	1	Clinical Trial	Yes
10.2217/cer-2020-0069	study_information	NA	1	NCT (only for clinical trial registered on clinicaltrials.gov)	NCT02435849
10.2217/cer-2020-0069	study_information	NA	1	Country where the clinical trial/observational study was conducted (international if more than one)	international
10.2217/cer-2020-0069	study_information	NA	1	Phase of the clinical trial (clinical trial only)	2
10.2217/cer-2020-0069	study_information	NA	1	Number of treatment arms (clinical trial only)	1
10.2217/cer-2020-0069	study_information	NA	2	Patient-level data used	No
10.2217/cer-2020-0069	study_information	NA	2	Clinical Trial	Yes
10.2217/cer-2020-0069	study_information	NA	2	NCT (only for clinical trial registered on clinicaltrials.gov)	NCT01471782
10.2217/cer-2020-0069	study_information	NA	2	Country where the clinical trial/observational study was conducted (international if more than one)	international
10.2217/cer-2020-0069	study_information	NA	2	Phase of the clinical trial (clinical trial only)	1, 2
10.2217/cer-2020-0069	study_information	NA	2	Number of treatment arms (clinical trial only)	1
10.2217/cer-2020-0069	study_information	NA	3	Patient-level data used	No
10.2217/cer-2020-0069	study_information	NA	3	Clinical Trial	Yes
10.2217/cer-2020-0069	study_information	NA	3	Data source name (only if observational study or clinical trial without NCT)	jeha et al. (2006)
10.2217/cer-2020-0069	study_information	NA	3	Phase of the clinical trial (clinical trial only)	2
10.2217/cer-2020-0069	study_information	NA	3	Number of treatment arms (clinical trial only)	1
10.2217/cer-2020-0069	study_information	NA	3	Country where the clinical trial/observational study was conducted (international if more than one)	usa
10.2217/cer-2020-0069	study_information	NA	4	Patient-level data used	No
10.2217/cer-2020-0069	study_information	NA	4	Clinical Trial	Yes
10.2217/cer-2020-0069	study_information	NA	4	NCT (only for clinical trial registered on clinicaltrials.gov)	NCT00315705
10.2217/cer-2020-0069	study_information	NA	4	Country where the clinical trial/observational study was conducted (international if more than one)	usa
10.2217/cer-2020-0069	study_information	NA	4	Phase of the clinical trial (clinical trial only)	1, 2
10.2217/cer-2020-0069	study_information	NA	4	Number of treatment arms (clinical trial only)	1
10.2217/cer-2020-0069	study_information	NA	5	Patient-level data used	No
10.2217/cer-2020-0069	study_information	NA	5	Clinical Trial	Yes
10.2217/cer-2020-0069	study_information	NA	5	Data source name (only if observational study or clinical trial without NCT)	locatelli et al. (2017)
10.2217/cer-2020-0069	study_information	NA	5	Phase of the clinical trial (clinical trial only)	2
10.2217/cer-2020-0069	study_information	NA	5	Number of treatment arms (clinical trial only)	1
10.2217/cer-2020-0069	study_information	NA	5	Country where the clinical trial/observational study was conducted (international if more than one)	italy
10.2217/cer-2020-0069	study_information	NA	6	Patient-level data used	No
10.2217/cer-2020-0069	study_information	NA	6	Clinical Trial	No
10.2217/cer-2020-0069	study_information	NA	6	Data source name (only if observational study or clinical trial without NCT)	miano et al. (2012)
10.2217/cer-2020-0069	study_information	NA	6	Country where the clinical trial/observational study was conducted (international if more than one)	italy
10.2217/cer-2020-0069	study_information	NA	6	Number of treatment arms (clinical trial only)	1
10.2217/cer-2020-0069	study_information	NA	7	Patient-level data used	No
10.2217/cer-2020-0069	study_information	NA	7	Clinical Trial	No
10.2217/cer-2020-0069	study_information	NA	7	Data source name (only if observational study or clinical trial without NCT)	von stackelbeg et al. (2010)
10.2217/cer-2020-0069	study_information	NA	7	Country where the clinical trial/observational study was conducted (international if more than one)	germany
10.2217/cer-2020-0069	study_information	NA	8	Patient-level data used	No
10.2217/cer-2020-0069	study_information	NA	8	Clinical Trial	No
10.2217/cer-2020-0069	study_information	NA	8	Data source name (only if observational study or clinical trial without NCT)	all-sct-bfm 2003 & all-sct-bfm
10.2217/cer-2020-0069	study_information	NA	8	Country where the clinical trial/observational study was conducted (international if more than one)	international
10.2217/cer-2020-0236	general_information	NA	NA	Medical Condition of Interest Name	advanced hepatocellular carcinoma
10.2217/cer-2020-0236	general_information	NA	NA	Countries of first author affiliations	usa
10.2217/cer-2020-0236	general_information	NA	NA	Countries of last author affiliations	usa
10.2217/cer-2020-0236	general_information	NA	NA	Positions of study investigators (for any authors of the article, any that applies)	Academic, Pharmaceutical Industry, Private Data Analysis Company
10.2217/cer-2020-0236	general_information	NA	NA	At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company	Yes
10.2217/cer-2020-0236	general_information	NA	NA	Mentioned sources of funding	Pharmaceutical Industry
10.2217/cer-2020-0236	general_information	NA	NA	Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article	Yes
10.2217/cer-2020-0236	general_information	NA	NA	Mention of a systematic review to find the studies to compare treatments of interest	Yes
10.2217/cer-2020-0236	methodology	1	NA	Treatment name 1	nivolumab + ipilimumab
10.2217/cer-2020-0236	methodology	1	NA	Study 'number(s)' for treatment 1	1
10.2217/cer-2020-0236	methodology	1	NA	Treatment name 2	placebo
10.2217/cer-2020-0236	methodology	1	NA	Study 'number(s)' for treatment 2	2
10.2217/cer-2020-0236	methodology	1	NA	Type of population-adjusted indirect comparisons performed	MAIC
10.2217/cer-2020-0236	methodology	1	NA	Anchored comparison?	No
10.2217/cer-2020-0236	methodology	1	NA	Form of the indirect comparison	Simple (ie treatments effects extracted from two studies)
10.2217/cer-2020-0236	methodology	1	NA	Definition of a single primary outcome for the indirect comparison	No primary outcome defined, or multiple primary outcomes without any clear distinction between them
10.2217/cer-2020-0236	methodology	1	NA	Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)	overall survival
10.2217/cer-2020-0236	methodology	1	NA	Primary outcome: variable type	Time-to-event
10.2217/cer-2020-0236	methodology	1	NA	Justification for selecting variables to be included in the adjustment model (in the main text)	Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), Status of prognostic factor/treatment effect modified assessed in the IPD dataset
10.2217/cer-2020-0236	methodology	1	NA	Inclusion of prognostic factors in the adjustment/matching model	Yes
10.2217/cer-2020-0236	methodology	1	NA	Inclusion of treatment-effect modifiers in the adjustment/matching model	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.2217/cer-2020-0236	methodology	1	NA	Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)	No
10.2217/cer-2020-0236	methodology	1	NA	Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)	No
10.2217/cer-2020-0236	results	1	NA	Sample size of the population of interest in the non IPD treatment arm	237
10.2217/cer-2020-0236	results	1	NA	Initial sample size of the population of interest in the IPD treatment arm	50
10.2217/cer-2020-0236	results	1	NA	Reporting of a weights' distribution evaluation (MAIC)	Not mentioned
10.2217/cer-2020-0236	results	1	NA	Reporting of the list of the covariates adjusted for/matched on	Yes
10.2217/cer-2020-0236	results	1	NA	Number of covariates adjusted for/matched on	6
10.2217/cer-2020-0236	results	1	NA	Covariates adjusted for/matched on in the indirect comparison	Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest
10.2217/cer-2020-0236	results	1	NA	Primary outcome: treatment effect contrast	HR
10.2217/cer-2020-0236	results	1	NA	Direction of the treatment effect contrast: IPD treatment is:	Numerator if ratio, or left side if difference
10.2217/cer-2020-0236	results	1	NA	Primary outcome: adjusted treatment effect	0.35
10.2217/cer-2020-0236	results	1	NA	p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])	[0.21;0.58]
10.2217/cer-2020-0236	results	1	NA	lb_ci	0.21
10.2217/cer-2020-0236	results	1	NA	ub_ci	0.58
10.2217/cer-2020-0236	results	1	NA	pval	NA
10.2217/cer-2020-0236	results	1	NA	num_pval	NA
10.2217/cer-2020-0236	results	1	NA	ci_cutoff	1
10.2217/cer-2020-0236	results	1	NA	significant	FALSE
10.2217/cer-2020-0236	study_information	NA	1	Patient-level data used	Yes
10.2217/cer-2020-0236	study_information	NA	1	Clinical Trial	Yes
10.2217/cer-2020-0236	study_information	NA	1	NCT (only for clinical trial registered on clinicaltrials.gov)	NCT01658878
10.2217/cer-2020-0236	study_information	NA	1	Country where the clinical trial/observational study was conducted (international if more than one)	international
10.2217/cer-2020-0236	study_information	NA	1	Phase of the clinical trial (clinical trial only)	1, 2
10.2217/cer-2020-0236	study_information	NA	1	Number of treatment arms (clinical trial only)	2 or more
10.2217/cer-2020-0236	study_information	NA	2	Patient-level data used	No
10.2217/cer-2020-0236	study_information	NA	2	Clinical Trial	Yes
10.2217/cer-2020-0236	study_information	NA	2	NCT (only for clinical trial registered on clinicaltrials.gov)	NCT01908426
10.2217/cer-2020-0236	study_information	NA	2	Country where the clinical trial/observational study was conducted (international if more than one)	international
10.2217/cer-2020-0236	study_information	NA	2	Phase of the clinical trial (clinical trial only)	3
10.2217/cer-2020-0236	study_information	NA	2	Number of treatment arms (clinical trial only)	2 or more
10.2217/cer-2020-0272	general_information	NA	NA	Medical Condition of Interest Name	hr+/her2- advanced breast cancer
10.2217/cer-2020-0272	general_information	NA	NA	Countries of first author affiliations	usa
10.2217/cer-2020-0272	general_information	NA	NA	Countries of last author affiliations	canada
10.2217/cer-2020-0272	general_information	NA	NA	Positions of study investigators (for any authors of the article, any that applies)	Academic, Pharmaceutical Industry, Private Data Analysis Company
10.2217/cer-2020-0272	general_information	NA	NA	At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company	Yes
10.2217/cer-2020-0272	general_information	NA	NA	Mentioned sources of funding	Pharmaceutical Industry
10.2217/cer-2020-0272	general_information	NA	NA	Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article	Yes
10.2217/cer-2020-0272	general_information	NA	NA	Mention of a systematic review to find the studies to compare treatments of interest	No
10.2217/cer-2020-0272	methodology	1	NA	Treatment name 1	palbociclib + fulvestrant
10.2217/cer-2020-0272	methodology	1	NA	Study 'number(s)' for treatment 1	1
10.2217/cer-2020-0272	methodology	1	NA	Treatment name 2	abemaciclib + fulvestrant
10.2217/cer-2020-0272	methodology	1	NA	Study 'number(s)' for treatment 2	2
10.2217/cer-2020-0272	methodology	1	NA	Type of population-adjusted indirect comparisons performed	MAIC
10.2217/cer-2020-0272	methodology	1	NA	Anchored comparison?	Yes
10.2217/cer-2020-0272	methodology	1	NA	Form of the indirect comparison	Simple (ie treatments effects extracted from two studies)
10.2217/cer-2020-0272	methodology	1	NA	Definition of a single primary outcome for the indirect comparison	Yes
10.2217/cer-2020-0272	methodology	1	NA	Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)	overall survival
10.2217/cer-2020-0272	methodology	1	NA	Primary outcome: variable type	Time-to-event
10.2217/cer-2020-0272	methodology	1	NA	Justification for selecting variables to be included in the adjustment model (in the main text)	Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), Status of prognostic factor/treatment effect modified assessed in the IPD dataset, A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose)
10.2217/cer-2020-0272	methodology	1	NA	Inclusion of prognostic factors in the adjustment/matching model	No
