doi	section	n_itc	study_number	questions	answer	ttt_parsed	others	car_t_cells	atc_code	concept_class_id	concept_name	concept_code_ancestor_ATC 1st	concept_code_ancestor_ATC 2nd	concept_code_ancestor_ATC 3rd	concept_code_ancestor_ATC 4th	concept_name_ancestor_ATC 1st	concept_name_ancestor_ATC 2nd	concept_name_ancestor_ATC 3rd	concept_name_ancestor_ATC 4th
10.2217/fon-2020-0823	methodology	11	NA	treatment_name_ipd	cemiplimab	cemiplimab	NA	FALSE	L01XC33	ATC 5th	cemiplimab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	11	NA	treatment_name_nonipd	dacomitinib	dacomitinib	NA	FALSE	L01EB07	ATC 5th	dacomitinib; oral	L	L01	L01E	L01EB	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors
10.2217/fon-2020-0823	methodology	12	NA	treatment_name_ipd	cemiplimab	cemiplimab	NA	FALSE	L01XC33	ATC 5th	cemiplimab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	12	NA	treatment_name_nonipd	dacomitinib	dacomitinib	NA	FALSE	L01EB07	ATC 5th	dacomitinib; oral	L	L01	L01E	L01EB	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors
10.2217/fon-2020-0823	methodology	13	NA	treatment_name_ipd	cemiplimab	cemiplimab	NA	FALSE	L01XC33	ATC 5th	cemiplimab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	13	NA	treatment_name_nonipd	panitumumab	panitumumab	NA	FALSE	L01XC08	ATC 5th	panitumumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	14	NA	treatment_name_ipd	cemiplimab	cemiplimab	NA	FALSE	L01XC33	ATC 5th	cemiplimab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	14	NA	treatment_name_nonipd	panitumumab	panitumumab	NA	FALSE	L01XC08	ATC 5th	panitumumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	15	NA	treatment_name_ipd	cemiplimab	cemiplimab	NA	FALSE	L01XC33	ATC 5th	cemiplimab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	15	NA	treatment_name_nonipd	pembrolizumab	pembrolizumab	NA	FALSE	L01XC18	ATC 5th	pembrolizumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	16	NA	treatment_name_ipd	cemiplimab	cemiplimab	NA	FALSE	L01XC33	ATC 5th	cemiplimab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	16	NA	treatment_name_nonipd	pembrolizumab	pembrolizumab	NA	FALSE	L01XC18	ATC 5th	pembrolizumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	17	NA	treatment_name_ipd	cemiplimab	cemiplimab	NA	FALSE	L01XC33	ATC 5th	cemiplimab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	17	NA	treatment_name_nonipd	pembrolizumab	pembrolizumab	NA	FALSE	L01XC18	ATC 5th	pembrolizumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	18	NA	treatment_name_ipd	cemiplimab	cemiplimab	NA	FALSE	L01XC33	ATC 5th	cemiplimab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	18	NA	treatment_name_nonipd	pembrolizumab	pembrolizumab	NA	FALSE	L01XC18	ATC 5th	pembrolizumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	19	NA	treatment_name_ipd	cemiplimab	cemiplimab	NA	FALSE	L01XC33	ATC 5th	cemiplimab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	19	NA	treatment_name_nonipd	cetuximab	cetuximab	NA	FALSE	L01XC06	ATC 5th	cetuximab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	2	NA	treatment_name_ipd	cemiplimab	cemiplimab	NA	FALSE	L01XC33	ATC 5th	cemiplimab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	2	NA	treatment_name_nonipd	erlotinib	erlotinib	NA	FALSE	L01EB02	ATC 5th	erlotinib; oral (epidermal growth factor receptor (egfr) tyrosine kinase inhibitors)	L	L01	L01E	L01EB	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors
10.2217/fon-2020-0823	methodology	20	NA	treatment_name_ipd	cemiplimab	cemiplimab	NA	FALSE	L01XC33	ATC 5th	cemiplimab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	20	NA	treatment_name_nonipd	cetuximab	cetuximab	NA	FALSE	L01XC06	ATC 5th	cetuximab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	3	NA	treatment_name_ipd	cemiplimab	cemiplimab	NA	FALSE	L01XC33	ATC 5th	cemiplimab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	3	NA	treatment_name_nonipd	platinum-based chemotherapy	platinum-based chemotherapy	NA	FALSE	L01XA	ATC 4th	Platinum compounds	L	L01	L01X	L01XA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Platinum compounds
10.2217/fon-2020-0823	methodology	4	NA	treatment_name_ipd	cemiplimab	cemiplimab	NA	FALSE	L01XC33	ATC 5th	cemiplimab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	4	NA	treatment_name_nonipd	platinum-based chemotherapy	platinum-based chemotherapy	NA	FALSE	L01XA	ATC 4th	Platinum compounds	L	L01	L01X	L01XA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Platinum compounds
10.2217/fon-2020-0823	methodology	5	NA	treatment_name_ipd	cemiplimab	cemiplimab	NA	FALSE	L01XC33	ATC 5th	cemiplimab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	5	NA	treatment_name_nonipd	cetuximab	cetuximab	NA	FALSE	L01XC06	ATC 5th	cetuximab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	6	NA	treatment_name_ipd	cemiplimab	cemiplimab	NA	FALSE	L01XC33	ATC 5th	cemiplimab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	6	NA	treatment_name_nonipd	cetuximab	cetuximab	NA	FALSE	L01XC06	ATC 5th	cetuximab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	7	NA	treatment_name_ipd	cemiplimab	cemiplimab	NA	FALSE	L01XC33	ATC 5th	cemiplimab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	7	NA	treatment_name_nonipd	cetuximab	cetuximab	NA	FALSE	L01XC06	ATC 5th	cetuximab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	8	NA	treatment_name_ipd	cemiplimab	cemiplimab	NA	FALSE	L01XC33	ATC 5th	cemiplimab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	8	NA	treatment_name_nonipd	cetuximab	cetuximab	NA	FALSE	L01XC06	ATC 5th	cetuximab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	9	NA	treatment_name_ipd	cemiplimab	cemiplimab	NA	FALSE	L01XC33	ATC 5th	cemiplimab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/fon-2020-0823	methodology	9	NA	treatment_name_nonipd	gefitinib	gefitinib	NA	FALSE	L01EB01	ATC 5th	gefitinib; oral (epidermal growth factor receptor (egfr) tyrosine kinase inhibitors)	L	L01	L01E	L01EB	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors
10.2217/fon-2021-1102	methodology	1	NA	treatment_name_ipd	crizotinib	crizotinib	NA	FALSE	L01ED01	ATC 5th	crizotinib; oral	L	L01	L01E	L01ED	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Anaplastic lymphoma kinase (ALK) inhibitors
10.2217/fon-2021-1102	methodology	1	NA	treatment_name_nonipd	entrectinib	entrectinib	NA	FALSE	L01EX14	ATC 5th	L01EX14	L	L01	L01E	L01EX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Other protein kinase inhibitors
10.2217/fon-2021-1102	methodology	2	NA	treatment_name_ipd	crizotinib	crizotinib	NA	FALSE	L01ED01	ATC 5th	crizotinib; oral	L	L01	L01E	L01ED	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Anaplastic lymphoma kinase (ALK) inhibitors
10.2217/fon-2021-1102	methodology	2	NA	treatment_name_nonipd	crizotinib	crizotinib	NA	FALSE	L01ED01	ATC 5th	crizotinib; oral	L	L01	L01E	L01ED	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Anaplastic lymphoma kinase (ALK) inhibitors
10.2217/fon-2021-1102	methodology	3	NA	treatment_name_ipd	crizotinib	crizotinib	NA	FALSE	L01ED01	ATC 5th	crizotinib; oral	L	L01	L01E	L01ED	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Anaplastic lymphoma kinase (ALK) inhibitors
10.2217/fon-2021-1102	methodology	3	NA	treatment_name_nonipd	crizotinib	crizotinib	NA	FALSE	L01ED01	ATC 5th	crizotinib; oral	L	L01	L01E	L01ED	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Anaplastic lymphoma kinase (ALK) inhibitors
10.2217/fon-2021-1509	methodology	1	NA	treatment_name_ipd	avapritinib	avapritinib	NA	FALSE	L01EX18	ATC 5th	L01EX18	L	L01	L01E	L01EX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Other protein kinase inhibitors
10.2217/fon-2021-1509	methodology	1	NA	treatment_name_nonipd	midostaurin	midostaurin	NA	FALSE	L01EX10	ATC 5th	L01EX10	L	L01	L01E	L01EX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Other protein kinase inhibitors
10.2217/imt-2018-0208	methodology	1	NA	treatment_name_ipd	nivolumab + ipilimumab	nivolumab	NA	FALSE	L01XC17	ATC 5th	nivolumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/imt-2018-0208	methodology	1	NA	treatment_name_ipd	nivolumab + ipilimumab	ipilimumab	NA	FALSE	L01XC11	ATC 5th	ipilimumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/imt-2018-0208	methodology	1	NA	treatment_name_nonipd	dabrafenib + trametinib	dabrafenib	NA	FALSE	L01EC02	ATC 5th	dabrafenib; oral	L	L01	L01E	L01EC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	B-raf serine-threonine kinase (BRAF) inhibitors
10.2217/imt-2018-0208	methodology	1	NA	treatment_name_nonipd	dabrafenib + trametinib	trametinib	NA	FALSE	L01EE01	ATC 5th	trametinib; oral	L	L01	L01E	L01EE	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Mitogen-activated protein kinase (MEK) inhibitors
10.2217/imt-2018-0208	methodology	2	NA	treatment_name_ipd	nivolumab + ipilimumab	nivolumab	NA	FALSE	L01XC17	ATC 5th	nivolumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/imt-2018-0208	methodology	2	NA	treatment_name_ipd	nivolumab + ipilimumab	ipilimumab	NA	FALSE	L01XC11	ATC 5th	ipilimumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/imt-2018-0208	methodology	2	NA	treatment_name_nonipd	vemurafenib + cobimetinib	vemurafenib	NA	FALSE	L01EC01	ATC 5th	vemurafenib; oral	L	L01	L01E	L01EC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	B-raf serine-threonine kinase (BRAF) inhibitors
10.2217/imt-2018-0208	methodology	2	NA	treatment_name_nonipd	vemurafenib + cobimetinib	cobimetinib	NA	FALSE	L01EE02	ATC 5th	cobimetinib; oral	L	L01	L01E	L01EE	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Mitogen-activated protein kinase (MEK) inhibitors
10.2217/imt-2020-0266	methodology	1	NA	treatment_name_ipd	daratumumab + bortezomib + thalidomide + dexamethasone	daratumumab	NA	FALSE	L01XC24	ATC 5th	daratumumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/imt-2020-0266	methodology	1	NA	treatment_name_ipd	daratumumab + bortezomib + thalidomide + dexamethasone	bortezomib	NA	FALSE	L01XG01	ATC 5th	bortezomib; parenteral	L	L01	L01X	L01XG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Proteasome inhibitors
10.2217/imt-2020-0266	methodology	1	NA	treatment_name_ipd	daratumumab + bortezomib + thalidomide + dexamethasone	thalidomide	NA	FALSE	L04AX02	ATC 5th	thalidomide; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
10.2217/imt-2020-0266	methodology	1	NA	treatment_name_ipd	daratumumab + bortezomib + thalidomide + dexamethasone	dexamethasone	NA	FALSE	H02AB02	ATC 5th	dexamethasone; systemic	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.2217/imt-2020-0266	methodology	1	NA	treatment_name_nonipd	bortezomib + lenalidomide + dexamethasone	bortezomib	NA	FALSE	L01XG01	ATC 5th	bortezomib; parenteral	L	L01	L01X	L01XG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Proteasome inhibitors
10.2217/imt-2020-0266	methodology	1	NA	treatment_name_nonipd	bortezomib + lenalidomide + dexamethasone	lenalidomide	NA	FALSE	L04AX04	ATC 5th	lenalidomide; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
10.2217/imt-2020-0266	methodology	1	NA	treatment_name_nonipd	bortezomib + lenalidomide + dexamethasone	dexamethasone	NA	FALSE	H02AB02	ATC 5th	dexamethasone; systemic	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.2217/imt-2020-0266	methodology	2	NA	treatment_name_ipd	bortezomib + thalidomide + dexamethasone	bortezomib	NA	FALSE	L01XG01	ATC 5th	bortezomib; parenteral	L	L01	L01X	L01XG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Proteasome inhibitors
10.2217/imt-2020-0266	methodology	2	NA	treatment_name_ipd	bortezomib + thalidomide + dexamethasone	thalidomide	NA	FALSE	L04AX02	ATC 5th	thalidomide; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
10.2217/imt-2020-0266	methodology	2	NA	treatment_name_ipd	bortezomib + thalidomide + dexamethasone	dexamethasone	NA	FALSE	H02AB02	ATC 5th	dexamethasone; systemic	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.2217/imt-2020-0266	methodology	2	NA	treatment_name_nonipd	bortezomib + lenalidomide + dexamethasone	bortezomib	NA	FALSE	L01XG01	ATC 5th	bortezomib; parenteral	L	L01	L01X	L01XG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Proteasome inhibitors
10.2217/imt-2020-0266	methodology	2	NA	treatment_name_nonipd	bortezomib + lenalidomide + dexamethasone	lenalidomide	NA	FALSE	L04AX04	ATC 5th	lenalidomide; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
10.2217/imt-2020-0266	methodology	2	NA	treatment_name_nonipd	bortezomib + lenalidomide + dexamethasone	dexamethasone	NA	FALSE	H02AB02	ATC 5th	dexamethasone; systemic	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.2217/imt-2020-0266	methodology	3	NA	treatment_name_ipd	daratumumab + bortezomib + thalidomide + dexamethasone	daratumumab	NA	FALSE	L01XC24	ATC 5th	daratumumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/imt-2020-0266	methodology	3	NA	treatment_name_ipd	daratumumab + bortezomib + thalidomide + dexamethasone	bortezomib	NA	FALSE	L01XG01	ATC 5th	bortezomib; parenteral	L	L01	L01X	L01XG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Proteasome inhibitors
10.2217/imt-2020-0266	methodology	3	NA	treatment_name_ipd	daratumumab + bortezomib + thalidomide + dexamethasone	thalidomide	NA	FALSE	L04AX02	ATC 5th	thalidomide; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
10.2217/imt-2020-0266	methodology	3	NA	treatment_name_ipd	daratumumab + bortezomib + thalidomide + dexamethasone	dexamethasone	NA	FALSE	H02AB02	ATC 5th	dexamethasone; systemic	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.2217/imt-2020-0266	methodology	3	NA	treatment_name_nonipd	bortezomib + cyclophosphamide + dexamethasone	bortezomib	NA	FALSE	L01XG01	ATC 5th	bortezomib; parenteral	L	L01	L01X	L01XG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Proteasome inhibitors
10.2217/imt-2020-0266	methodology	3	NA	treatment_name_nonipd	bortezomib + cyclophosphamide + dexamethasone	cyclophosphamide	NA	FALSE	L01AA01	ATC 5th	cyclophosphamide; systemic	L	L01	L01A	L01AA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ALKYLATING AGENTS	Nitrogen mustard analogues
10.2217/imt-2020-0266	methodology	3	NA	treatment_name_nonipd	bortezomib + cyclophosphamide + dexamethasone	dexamethasone	NA	FALSE	H02AB02	ATC 5th	dexamethasone; systemic	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.2217/imt-2020-0266	methodology	4	NA	treatment_name_ipd	bortezomib + thalidomide + dexamethasone	bortezomib	NA	FALSE	L01XG01	ATC 5th	bortezomib; parenteral	L	L01	L01X	L01XG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Proteasome inhibitors
10.2217/imt-2020-0266	methodology	4	NA	treatment_name_ipd	bortezomib + thalidomide + dexamethasone	thalidomide	NA	FALSE	L04AX02	ATC 5th	thalidomide; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
