doi,PMID,section,ITC num,Ind studies num,questions,reviewer 1,reviewer 2,decision,identical,Notes reviewer 1,Notes reviewer 2,reviewer
10.2217/cer-2021-0178,35068168,general_information,NA,NA,Mention of a systematic review to find the studies to compare treatments of interest,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,study_information,NA,1,Patient-level data used,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,study_information,NA,1,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,study_information,NA,1,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT02469090,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,study_information,NA,1,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,study_information,NA,1,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,study_information,NA,1,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,study_information,NA,2,Patient-level data used,NA,NA,No,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,study_information,NA,2,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,study_information,NA,2,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,study_information,NA,2,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,study_information,NA,2,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,study_information,NA,2,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NCT02240030,NCT02240030,FALSE,NA,NA,JL
10.2217/cer-2021-0178,35068168,methodology,1,NA,Treatment name 1,NA,NA,apomorphine sublingual film,TRUE,"Very little discussion of the status of treatment effect modifiers in the main text, or of prognostic variables. Clearly includes variables that are neither one nor the other.",J'ai rempli la partie r�sultats avec les diff�rences du score � 15/20 min vu que c'est le premier donn� dans le tableau.,JL
10.2217/cer-2021-0178,35068168,methodology,1,NA,Study 'number(s)' for treatment 1,NA,NA,1,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,methodology,1,NA,Treatment name 2,NA,NA,levodopa inhalation powder,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,methodology,1,NA,Study 'number(s)' for treatment 2,NA,NA,2,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,methodology,1,NA,Type of population-adjusted indirect comparisons performed,NA,NA,MAIC,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,methodology,1,NA,Anchored comparison?,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,methodology,1,NA,Form of the indirect comparison,NA,NA,Simple (ie treatments effects extracted from two studies),TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,methodology,1,NA,Definition of a single primary outcome for the indirect comparison,"No primary outcome defined, or multiple primary outcomes without any clear distinction between them",Yes,Yes,FALSE,NA,NA,JL
10.2217/cer-2021-0178,35068168,methodology,1,NA,Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined),change in updrs part iii score from predose to postdose,"the mean change in the updrs part iii score at week 12 from predose to the following timepoints postdose: 15 (apomorphine sublingual film) or 20 (levodopa),30 and 60 min.","the mean change in the updrs part iii score at week 12 from predose to the following timepoints postdose: 15 (apomorphine sublingual film) or 20 (levodopa),30 and 60 min.",FALSE,NA,NA,JL
10.2217/cer-2021-0178,35068168,methodology,1,NA,Primary outcome: variable type,NA,NA,"Continuous (count, mean, ...)",TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,methodology,1,NA,Justification for selecting variables to be included in the adjustment model (in the main text),NA,NA,"Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion)",TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,methodology,1,NA,Inclusion of prognostic factors in the adjustment/matching model,No discussion (in the main text) of the status of prognostic factors of the variables,No,No discussion (in the main text) of the status of prognostic factors of the variables,FALSE,NA,NA,JL
10.2217/cer-2021-0178,35068168,methodology,1,NA,Inclusion of treatment-effect modifiers in the adjustment/matching model,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,methodology,1,NA,"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)",NA,NA,No,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,methodology,1,NA,Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale),NA,NA,No,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,results,1,NA,Sample size of the population of interest in the non IPD treatment arm,NA,NA,114,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,results,1,NA,"If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm",NA,NA,112,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,results,1,NA,Initial sample size of the population of interest in the IPD treatment arm,NA,NA,44,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,results,1,NA,Reporting of a weights' distribution evaluation (MAIC),NA,NA,Not mentioned,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,results,1,NA,Reporting of the list of the covariates adjusted for/matched on,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,results,1,NA,Number of covariates adjusted for/matched on,NA,NA,4,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,results,1,NA,Covariates adjusted for/matched on in the indirect comparison,NA,NA,"Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease)",TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,results,1,NA,Primary outcome: treatment effect contrast,NA,NA,Means difference,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,results,1,NA,Direction of the treatment effect contrast: IPD treatment is:,NA,NA,"Numerator if ratio, or left side if difference",TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,results,1,NA,Primary outcome: unadjusted treatment effect,NA,NA,0.57,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,results,1,NA,"p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])",NA,NA,0.818,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,results,1,NA,Primary outcome: adjusted treatment effect,NA,NA,0.15,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,results,1,NA,"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])",NA,NA,0.953,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,results,1,NA,"If anchored comparison, initial sample size of the population of interest in the IPD anchor arm",NA,37,37,FALSE,NA,NA,JL
10.2217/fon-2021-1509,35114819,general_information,NA,NA,Medical Condition of Interest Name,NA,NA,advanced systemic mastocytosis,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,general_information,NA,NA,Countries of first author affiliations,NA,NA,uk,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,general_information,NA,NA,Countries of last author affiliations,NA,NA,switzerland,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,general_information,NA,NA,"Positions of study investigators (for any authors of the article, any that applies)",NA,NA,"Pharmaceutical Industry, Private Data Analysis Company",TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,general_information,NA,NA,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",NA,NA,Yes,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,general_information,NA,NA,Mentioned sources of funding,NA,NA,Pharmaceutical Industry,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,general_information,NA,NA,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",NA,NA,Yes,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,general_information,NA,NA,Mention of a systematic review to find the studies to compare treatments of interest,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,1,Patient-level data used,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,1,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,1,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT02561988,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,1,Country where the clinical trial/observational study was conducted (international if more than one),international,usa,XXXX,FALSE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,1,Phase of the clinical trial (clinical trial only),NA,NA,1,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,1,Number of treatment arms (clinical trial only),NA,NA,1,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,2,Patient-level data used,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,2,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,2,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT03580655,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,2,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,2,Phase of the clinical trial (clinical trial only),NA,NA,2,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,2,Number of treatment arms (clinical trial only),NA,NA,1,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,3,Patient-level data used,NA,NA,No,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,3,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,3,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT00782067,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,3,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,3,Phase of the clinical trial (clinical trial only),NA,NA,2,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,3,Number of treatment arms (clinical trial only),NA,NA,1,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,4,Patient-level data used,NA,NA,No,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,4,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,4,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT00233454,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,4,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,usa,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,4,Phase of the clinical trial (clinical trial only),NA,NA,2,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,study_information,NA,4,Number of treatment arms (clinical trial only),NA,NA,1,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,methodology,1,NA,Treatment name 1,NA,NA,avapritinib,TRUE,Effective sample size only available in supplementary materials,"ESS and list of covariates ==> supplementary materials, but I have no access.

""Moreover, because the trials are single-arm trials, it was not possible to identify treatment effect modifiers, as relative treatment effects cannot be evaluated within trial for avapritinib or midostaurin.""  ==> effect-modifiers = No",JL
10.2217/fon-2021-1509,35114819,methodology,1,NA,Study 'number(s)' for treatment 1,NA,NA,1;2,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,methodology,1,NA,Treatment name 2,NA,NA,midostaurin,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,methodology,1,NA,Study 'number(s)' for treatment 2,NA,NA,3;4,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,methodology,1,NA,Type of population-adjusted indirect comparisons performed,NA,NA,MAIC,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,methodology,1,NA,Anchored comparison?,NA,NA,No,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,methodology,1,NA,Form of the indirect comparison,Simple (ie treatments effects extracted from two studies),"Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)","Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)",FALSE,NA,NA,JL
10.2217/fon-2021-1509,35114819,methodology,1,NA,Definition of a single primary outcome for the indirect comparison,"No primary outcome defined, or multiple primary outcomes without any clear distinction between them",Yes,Yes,FALSE,NA,NA,JL
10.2217/fon-2021-1509,35114819,methodology,1,NA,Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined),NA,NA,overall survival,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,methodology,1,NA,Primary outcome: variable type,NA,NA,Time-to-event,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,methodology,1,NA,Justification for selecting variables to be included in the adjustment model (in the main text),NA,NA,Status of prognostic factor/treatment effect modified assessed in the IPD dataset,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,methodology,1,NA,Inclusion of prognostic factors in the adjustment/matching model,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,methodology,1,NA,Inclusion of treatment-effect modifiers in the adjustment/matching model,No discussion (in the main text) of the status of treatment-effect modifiers of the variables,No,No discussion (in the main text) of the status of treatment-effect modifiers of the variables,FALSE,NA,NA,JL
10.2217/fon-2021-1509,35114819,methodology,1,NA,"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)",NA,NA,No,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,methodology,1,NA,Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale),NA,NA,No,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,results,1,NA,Sample size of the population of interest in the non IPD treatment arm,NA,NA,115,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,results,1,NA,Initial sample size of the population of interest in the IPD treatment arm,NA,NA,85,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,results,1,NA,Reporting of a weights' distribution evaluation (MAIC),NA,NA,Not mentioned,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,results,1,NA,Reporting of the list of the covariates adjusted for/matched on,Yes,No,Yes,FALSE,NA,NA,JL
10.2217/fon-2021-1509,35114819,results,1,NA,Primary outcome: treatment effect contrast,NA,NA,HR,TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,results,1,NA,Direction of the treatment effect contrast: IPD treatment is:,NA,NA,"Numerator if ratio, or left side if difference",TRUE,NA,NA,JL
10.2217/fon-2021-1509,35114819,results,1,NA,Primary outcome: unadjusted treatment effect,NA,NA,0.54,TRUE,NA,NA,JL
